year,name,district,approval,same_as_president
2018,Tim Walberg,MI-7,0.41,True
2018,Gretchen Driskell,MI-7,0.41,False
2018,Elissa Slotkin,MI-8,0.41,False
2018,Mike Bishop,MI-8,0.41,True
2018,Andy Levin,MI-9,0.41,False
2018,Candius Stearns,MI-9,0.41,True
2018,Paul Mitchell,MI-10,0.41,True
2018,Kimberly Bizon,MI-10,0.41,False
2018,Haley Stevens,MI-11,0.41,False
2018,Lena Epstein,MI-11,0.41,True
2018,Debbie Dingell,MI-12,0.41,False
2018,Jeff Jones,MI-12,0.41,True
2018,Rashida Tlaib,MI-13,0.41,False
2018,Brenda Lawrence,MI-14,0.41,False
2018,Marc S. Herschfus,MI-14,0.41,True
2018,Jim Hagedorn,MN-1,0.4,True
2018,Dan Feehan,MN-1,0.4,False
2018,Angie Craig,MN-2,0.4,False
2018,Jason Lewis,MN-2,0.4,True
2018,Dean Phillips,MN-3,0.4,False
2018,Erik Paulsen,MN-3,0.4,True
2018,Betty McCollum,MN-4,0.4,False
2018,Greg Ryan,MN-4,0.4,True
2018,Ilhan Omar,MN-5,0.4,False
2018,Jennifer Zielinski,MN-5,0.4,True
2018,Tom Emmer,MN-6,0.4,True
2018,Ian Todd,MN-6,0.4,False
2018,Collin C. Peterson,MN-7,0.4,False
2018,Dave Hughes,MN-7,0.4,True
2018,Pete Stauber,MN-8,0.4,True
2018,Joe Radinovich,MN-8,0.4,False
2018,"William ""Lacy"" Clay Jr.",MO-1,0.51,False
2018,Robert Vroman,MO-1,0.51,True
2018,Ann Wagner,MO-2,0.51,True
2018,Cort VanOstran,MO-2,0.51,False
2018,Blaine Luetkemeyer,MO-3,0.51,True
2018,Katy Geppert,MO-3,0.51,False
2018,Vicky Hartzler,MO-4,0.51,True
2018,Renee Hoagenson,MO-4,0.51,False
2018,Emanuel Cleaver,MO-5,0.51,False
2018,Jacob Turk,MO-5,0.51,True
2018,Sam Graves,MO-6,0.51,True
2018,Henry Robert Martin,MO-6,0.51,False
2018,Billy Long,MO-7,0.51,True
2018,Jamie Daniel Schoolcraft,MO-7,0.51,False
2018,Jason Smith,MO-8,0.51,True
2018,Kathy Ellis,MO-8,0.51,False
2018,Trent Kelly,MS-1,0.58,True
2018,Randy Wadkins,MS-1,0.58,False
2018,Bennie G. Thompson,MS-2,0.58,False
2018,Michael Guest,MS-3,0.58,True
2018,Michael Ted Evans,MS-3,0.58,False
2018,Steven Palazzo,MS-4,0.58,True
2018,Jeramey Anderson,MS-4,0.58,False
2018,Greg Gianforte,MT-1,0.51,True
2018,Kathleen Williams,MT-1,0.51,False
2018,G.K. Butterfield,NC-1,0.47,False
2018,Roger Allison,NC-1,0.47,True
2018,George Holding,NC-2,0.47,True
2018,Linda Coleman,NC-2,0.47,False
2018,Walter B. Jones,NC-3,0.47,True
2018,David Price,NC-4,0.47,False
2018,Steve Von Loor,NC-4,0.47,True
2018,Virginia Foxx,NC-5,0.47,True
2018,DD Adams,NC-5,0.47,False
2018,Mark Walker,NC-6,0.47,True
2018,Ryan Watts,NC-6,0.47,False
2018,David Rouzer,NC-7,0.47,True
2018,Kyle Horton,NC-7,0.47,False
2018,Richard Hudson,NC-8,0.47,True
2018,Frank McNeill,NC-8,0.47,False
2018,Dan McCready,NC-9,0.47,False
2018,Mark Harris,NC-9,0.47,True
2018,Patrick T. McHenry,NC-10,0.47,True
2018,David Brown,NC-10,0.47,False
2018,Mark Meadows,NC-11,0.47,True
2018,Phillip G. Price,NC-11,0.47,False
2018,Alma Adams,NC-12,0.47,False
2018,Paul Wright,NC-12,0.47,True
2018,Ted Budd,NC-13,0.47,True
2018,Kathy Manning,NC-13,0.47,False
2018,Kelly Armstrong,ND-1,0.52,True
2018,Mac Schneider,ND-1,0.52,False
2018,Jeff Fortenberry,NE-1,0.5,True
2018,Jessica McClure,NE-1,0.5,False
2018,Don Bacon,NE-2,0.5,True
2018,Kara Eastman,NE-2,0.5,False
2018,Adrian Smith,NE-3,0.5,True
2018,Paul Theobald,NE-3,0.5,False
2018,Chris Pappas,NH-1,0.4,False
2018,Eddie Edwards,NH-1,0.4,True
2018,Ann Kuster,NH-2,0.4,False
2018,Steven Negron,NH-2,0.4,True
2018,Donald Norcross,NJ-1,0.39,False
2018,Paul E. Dilks,NJ-1,0.39,True
2018,Jeff Van Drew,NJ-2,0.39,False
2018,Seth Grossman,NJ-2,0.39,True
2018,Andy Kim,NJ-3,0.39,False
2018,Tom MacArthur,NJ-3,0.39,True
2018,Chris Smith,NJ-4,0.39,True
2018,Joshua Welle,NJ-4,0.39,False
2018,Josh Gottheimer,NJ-5,0.39,False
2018,John J. McCann Jr.,NJ-5,0.39,True
2018,Frank Pallone Jr.,NJ-6,0.39,False
2018,Richard J. Pezzullo,NJ-6,0.39,True
2018,Tom Malinowski,NJ-7,0.39,False
2018,Leonard Lance,NJ-7,0.39,True
2018,Albio Sires,NJ-8,0.39,False
2018,John R. Muniz,NJ-8,0.39,True
2018,Bill Pascrell Jr.,NJ-9,0.39,False
2018,Eric P. Fisher,NJ-9,0.39,True
2018,Donald Payne Jr.,NJ-10,0.39,False
2018,Agha Khan,NJ-10,0.39,True
2018,Mikie Sherrill,NJ-11,0.39,False
2018,Jay Webber,NJ-11,0.39,True
2018,Bonnie Watson Coleman,NJ-12,0.39,False
2018,Daryl Kipnis,NJ-12,0.39,True
2018,Debra A. Haaland,NM-1,0.41,False
2018,Janice E. Arnold-Jones,NM-1,0.41,True
2018,Yvette Herrell,NM-2,0.41,True
2018,Xochitl Torres Small,NM-2,0.41,False
2018,Ben R. Lujan,NM-3,0.41,False
2018,Jerald Steve McFall,NM-3,0.41,True
2018,Dina Titus,NV-1,0.44,False
2018,Joyce Bentley,NV-1,0.44,True
2018,Mark Amodei,NV-2,0.44,True
2018,Clint Koble,NV-2,0.44,False
2018,Susie Lee,NV-3,0.44,False
2018,Danny Tarkanian,NV-3,0.44,True
2018,Steven A. Horsford,NV-4,0.44,False
2018,Cresent Hardy,NV-4,0.44,True
2018,Lee Zeldin,NY-1,0.37,True
2018,Perry Gershon,NY-1,0.37,False
2018,Pete King,NY-2,0.37,True
2018,Liuba Grechen Shirley,NY-2,0.37,False
2018,Thomas Suozzi,NY-3,0.37,False
2018,Dan DeBono,NY-3,0.37,True
2018,Kathleen Rice,NY-4,0.37,False
2018,Ameer Benno,NY-4,0.37,True
2018,Gregory W. Meeks,NY-5,0.37,False
2018,Grace Meng,NY-6,0.37,False
2018,Nydia M. Velázquez,NY-7,0.37,False
2018,Hakeem Jeffries,NY-8,0.37,False
2018,Yvette D. Clarke,NY-9,0.37,False
2018,Lutchi Gayot,NY-9,0.37,True
2018,Jerrold Nadler,NY-10,0.37,False
2018,Naomi Levin,NY-10,0.37,True
2018,Daniel Donovan,NY-11,0.37,True
2018,Max N. Rose,NY-11,0.37,False
2018,Carolyn Maloney,NY-12,0.37,False
2018,Eliot Rabin,NY-12,0.37,True
2018,Adriano Espaillat,NY-13,0.37,False
2018,Jineea Butler,NY-13,0.37,True
2018,Alexandria Ocasio-Cortez,NY-14,0.37,False
2018,Anthony Pappas,NY-14,0.37,True
2018,José E. Serrano,NY-15,0.37,False
2018,Jason Gonzalez,NY-15,0.37,True
2018,Eliot Engel,NY-16,0.37,False
2018,Nita Lowey,NY-17,0.37,False
2018,Sean Patrick Maloney,NY-18,0.37,False
2018,James O'Donnell,NY-18,0.37,True
2018,Antonio Delgado,NY-19,0.37,False
2018,John Faso,NY-19,0.37,True
2018,Paul D. Tonko,NY-20,0.37,False
2018,Francis Vitollo,NY-20,0.37,True
2018,Elise Stefanik,NY-21,0.37,True
2018,Tedra L. Cobb,NY-21,0.37,False
2018,Anthony Brindisi,NY-22,0.37,False
2018,Claudia Tenney,NY-22,0.37,True
2018,Tom Reed,NY-23,0.37,True
2018,Tracy Mitrano,NY-23,0.37,False
2018,John Katko,NY-24,0.37,True
2018,Dana Balter,NY-24,0.37,False
2018,Joseph D. Morelle,NY-25,0.37,False
2018,Jim Maxwell,NY-25,0.37,True
2018,Brian Higgins,NY-26,0.37,False
2018,Renee Zeno,NY-26,0.37,True
2018,Chris Collins,NY-27,0.37,True
2018,Nate McMurray,NY-27,0.37,False
2018,Steve Chabot,OH-1,0.46,True
2018,Aftab Pureval,OH-1,0.46,False
2018,Brad Wenstrup,OH-2,0.46,True
2018,Jill Schiller,OH-2,0.46,False
2018,Joyce Beatty,OH-3,0.46,False
2018,Jim Burgess,OH-3,0.46,True
2018,Jim Jordan,OH-4,0.46,True
2018,Janet Garrett,OH-4,0.46,False
2018,Robert E. Latta,OH-5,0.46,True
2018,J. Michael Galbraith,OH-5,0.46,False
2018,Bill Johnson,OH-6,0.46,True
2018,Shawna Roberts,OH-6,0.46,False
2018,Bob Gibbs,OH-7,0.46,True
2018,Ken Harbaugh,OH-7,0.46,False
2018,Warren Davidson,OH-8,0.46,True
2018,Vanessa Enoch,OH-8,0.46,False
2018,Marcy Kaptur,OH-9,0.46,False
2018,Steven W. Kraus,OH-9,0.46,True
2018,Michael Turner,OH-10,0.46,True
2018,Theresa A. Gasper,OH-10,0.46,False
2018,Marcia L. Fudge,OH-11,0.46,False
2018,Beverly A. Goldstein,OH-11,0.46,True
2018,Troy Balderson,OH-12,0.46,True
2018,Danny O'Connor,OH-12,0.46,False
2018,Tim Ryan,OH-13,0.46,False
2018,Chris DePizzo,OH-13,0.46,True
2018,David Joyce,OH-14,0.46,True
2018,Betsy Rader,OH-14,0.46,False
2018,Steve Stivers,OH-15,0.46,True
2018,Rick Neal,OH-15,0.46,False
2018,Anthony Gonzalez,OH-16,0.46,True
2018,Susan Moran Palmer,OH-16,0.46,False
2018,Kevin Hern,OK-1,0.57,True
2018,Tim Gilpin,OK-1,0.57,False
2018,Markwayne Mullin,OK-2,0.57,True
2018,Jason Nichols,OK-2,0.57,False
2018,Frank Lucas,OK-3,0.57,True
2018,Frankie Robbins,OK-3,0.57,False
2018,Tom Cole,OK-4,0.57,True
2018,Mary Brannon,OK-4,0.57,False
2018,Steve Russell,OK-5,0.57,True
2018,Kendra Horn,OK-5,0.57,False
2018,Suzanne Bonamici,OR-1,0.38,False
2018,John Verbeek,OR-1,0.38,True
2018,Greg Walden,OR-2,0.38,True
2018,Jamie McLeod-Skinner,OR-2,0.38,False
2018,Earl Blumenauer,OR-3,0.38,False
2018,Peter DeFazio,OR-4,0.38,False
2018,Arthur B. Robinson,OR-4,0.38,True
2018,Kurt Schrader,OR-5,0.38,False
2018,Mark Callahan,OR-5,0.38,True
2018,Scott Wallace,PA-1,0.44,False
2018,Brian Fitzpatrick,PA-1,0.44,True
2018,Brendan Boyle,PA-2,0.44,False
2018,David Torres,PA-2,0.44,True
2018,Dwight Evans,PA-3,0.44,False
2018,Bryan E. Leib,PA-3,0.44,True
2018,Madeleine Dean,PA-4,0.44,False
2018,Dan David,PA-4,0.44,True
2018,Mary Gay Scanlon,PA-5,0.44,False
2018,Pearl Kim,PA-5,0.44,True
2018,Chrissy Houlahan,PA-6,0.44,False
2018,Greg McCauley,PA-6,0.44,True
2018,Susan Wild,PA-7,0.44,False
2018,Marty Nothstein,PA-7,0.44,True
2018,Matt Cartwright,PA-8,0.44,False
2018,John Chrin,PA-8,0.44,True
2018,Dan Meuser,PA-9,0.44,True
2018,Denny Wolff,PA-9,0.44,False
2018,Scott Perry,PA-10,0.44,True
2018,George Scott,PA-10,0.44,False
2018,Lloyd Smucker,PA-11,0.44,True
2018,Jess King,PA-11,0.44,False
2018,Tom Marino,PA-12,0.44,True
2018,Marc Friedenberg,PA-12,0.44,False
2018,John Joyce,PA-13,0.44,True
2018,Brent Ottaway,PA-13,0.44,False
2018,Guy Reschenthaler,PA-14,0.44,True
2018,Bibiana Boerio,PA-14,0.44,False
2018,Glenn W. Thompson,PA-15,0.44,True
2018,Susan Boser,PA-15,0.44,False
2018,Mike Kelly,PA-16,0.44,True
2018,Ron DiNicola,PA-16,0.44,False
2018,Conor Lamb,PA-17,0.44,False
2018,Keith Rothfus,PA-17,0.44,True
2018,Mike Doyle,PA-18,0.44,False
2018,David Cicilline,RI-1,0.35,False
2018,Patrick Donovan,RI-1,0.35,True
2018,Jim Langevin,RI-2,0.35,False
2018,Salvatore Caiozzo,RI-2,0.35,True
2018,Katie Arrington,SC-1,0.54,True
2018,Joe Cunningham,SC-1,0.54,False
2018,Joe Wilson,SC-2,0.54,True
2018,Sean Carrigan,SC-2,0.54,False
2018,Jeff Duncan,SC-3,0.54,True
2018,Mary Geren,SC-3,0.54,False
2018,William Timmons,SC-4,0.54,True
2018,Brandon Brown,SC-4,0.54,False
2018,Ralph Norman,SC-5,0.54,True
2018,Archie Parnell,SC-5,0.54,False
2018,James E. Clyburn,SC-6,0.54,False
2018,Gerhard Gressmann,SC-6,0.54,True
2018,Tom Rice,SC-7,0.54,True
2018,Robert Williams,SC-7,0.54,False
2018,Dusty Johnson,SD-1,0.51,True
2018,Tim Bjorkman,SD-1,0.51,False
2018,Phil Roe,TN-1,0.58,True
2018,Marty Olsen,TN-1,0.58,False
2018,Tim Burchett,TN-2,0.58,True
2018,Renee Hoyos,TN-2,0.58,False
2018,Chuck Fleischmann,TN-3,0.58,True
2018,Danielle Mitchell,TN-3,0.58,False
2018,Scott DesJarlais,TN-4,0.58,True
2018,Mariah Phillips,TN-4,0.58,False
2018,Jim Cooper,TN-5,0.58,False
2018,Jody M. Ball,TN-5,0.58,True
2018,John Rose,TN-6,0.58,True
2018,Dawn Barlow,TN-6,0.58,False
2018,Mark E. Green,TN-7,0.58,True
2018,Justin Kanew,TN-7,0.58,False
2018,David Kustoff,TN-8,0.58,True
2018,Erika Stotts Pearson,TN-8,0.58,False
2018,Steve Cohen,TN-9,0.58,False
2018,Charlotte Bergmann,TN-9,0.58,True
2018,Louie Gohmert,TX-1,0.51,True
2018,Shirley McKellar,TX-1,0.51,False
2018,Dan Crenshaw,TX-2,0.51,True
2018,Todd Litton,TX-2,0.51,False
2018,Van Taylor,TX-3,0.51,True
2018,Lorie Burch,TX-3,0.51,False
2018,John Ratcliffe,TX-4,0.51,True
2018,Catherine Krantz,TX-4,0.51,False
2018,Lance Gooden,TX-5,0.51,True
2018,Dan Wood,TX-5,0.51,False
2018,Ron Wright,TX-6,0.51,True
2018,Jana Lynne Sanchez,TX-6,0.51,False
2018,John Culberson,TX-7,0.51,True
2018,Lizzie Pannill Fletcher,TX-7,0.51,False
2018,Kevin Brady,TX-8,0.51,True
2018,Steven David,TX-8,0.51,False
2018,Al Green,TX-9,0.51,False
2018,Michael T. McCaul,TX-10,0.51,True
2018,Mike Siegel,TX-10,0.51,False
2018,K. Michael Conaway,TX-11,0.51,True
2018,Jennie Lou Leeder,TX-11,0.51,False
2018,Kay Granger,TX-12,0.51,True
2018,Vanessa Adia,TX-12,0.51,False
2018,Mac Thornberry,TX-13,0.51,True
2018,Greg Sagan,TX-13,0.51,False
2018,Randy Weber,TX-14,0.51,True
2018,Adrienne Bell,TX-14,0.51,False
2018,Vicente Gonzalez,TX-15,0.51,False
2018,Tim Westley,TX-15,0.51,True
2018,Veronica Escobar,TX-16,0.51,False
2018,Rick Seeberger,TX-16,0.51,True
2018,Bill Flores,TX-17,0.51,True
2018,Rick Kennedy,TX-17,0.51,False
2018,Sheila Jackson Lee,TX-18,0.51,False
2018,Ava Reynero Pate,TX-18,0.51,True
2018,Jodey Arrington,TX-19,0.51,True
2018,Miguel Levario,TX-19,0.51,False
2018,Joaquin Castro,TX-20,0.51,False
2018,Chip Roy,TX-21,0.51,True
2018,Joseph Kopser,TX-21,0.51,False
2018,Pete Olson,TX-22,0.51,True
2018,Sri Preston Kulkarni,TX-22,0.51,False
2018,Will Hurd,TX-23,0.51,True
2018,Gina Ortiz Jones,TX-23,0.51,False
2018,Kenny Marchant,TX-24,0.51,True
2018,Jan McDowell,TX-24,0.51,False
2018,Roger Williams,TX-25,0.51,True
2018,Julie Oliver,TX-25,0.51,False
2018,Michael Burgess,TX-26,0.51,True
2018,Linsey Fagan,TX-26,0.51,False
2018,Michael Cloud,TX-27,0.51,True
2018,Eric Holguin,TX-27,0.51,False
2018,Henry Cuellar,TX-28,0.51,False
2018,Sylvia R. Garcia,TX-29,0.51,False
2018,Phillip Aronoff,TX-29,0.51,True
2018,Eddie Bernice Johnson,TX-30,0.51,False
2018,John Carter,TX-31,0.51,True
2018,Mary Jennings Hegar,TX-31,0.51,False
2018,Pete Sessions,TX-32,0.51,True
2018,Colin Allred,TX-32,0.51,False
2018,Marc Veasey,TX-33,0.51,False
2018,Willie Billups,TX-33,0.51,True
2018,Filemon Vela,TX-34,0.51,False
2018,Rey Gonzalez,TX-34,0.51,True
2018,Lloyd Doggett,TX-35,0.51,False
2018,David Smalling,TX-35,0.51,True
2018,Brian Babin,TX-36,0.51,True
2018,Dayna Steele,TX-36,0.51,False
2018,Rob Bishop,UT-1,0.45,True
2018,Lee Castillo,UT-1,0.45,False
2018,Chris Stewart,UT-2,0.45,True
2018,Shireen Ghorbani,UT-2,0.45,False
2018,John R. Curtis,UT-3,0.45,True
2018,James Singer,UT-3,0.45,False
2018,Mia Love,UT-4,0.45,True
2018,Ben McAdams,UT-4,0.45,False
2018,Robert J. Wittman,VA-1,0.45,True
2018,Vangie Williams,VA-1,0.45,False
2018,Scott Taylor,VA-2,0.45,True
2018,Elaine Luria,VA-2,0.45,False
2018,Robert C. Scott,VA-3,0.45,False
2018,A. Donald McEachin,VA-4,0.45,False
2018,Ryan McAdams,VA-4,0.45,True
2018,Leslie Cockburn,VA-5,0.45,False
2018,Denver Riggleman,VA-5,0.45,True
2018,Ben Cline,VA-6,0.45,True
2018,Jennifer Lewis,VA-6,0.45,False
2018,Dave Brat,VA-7,0.45,True
2018,Abigail Spanberger,VA-7,0.45,False
2018,Don Beyer,VA-8,0.45,False
2018,Thomas Oh,VA-8,0.45,True
2018,Morgan Griffith,VA-9,0.45,True
2018,Anthony Flaccavento,VA-9,0.45,False
2018,Jennifer Wexton,VA-10,0.45,False
2018,Barbara Comstock,VA-10,0.45,True
2018,Gerald E. Connolly,VA-11,0.45,False
2018,Jeff Dove,VA-11,0.45,True
2018,Peter Welch,VT-1,0.33,False
2018,Anya Tynio,VT-1,0.33,True
2018,Suzan DelBene,WA-1,0.35,False
2018,Jeffrey Beeler,WA-1,0.35,True
2018,Rick Larsen,WA-2,0.35,False
2018,Jaime Herrera Beutler,WA-3,0.35,True
2018,Carolyn Long,WA-3,0.35,False
2018,Dan Newhouse,WA-4,0.35,True
2018,Christine Brown,WA-4,0.35,False
2018,Cathy McMorris Rodgers,WA-5,0.35,True
2018,Lisa Brown,WA-5,0.35,False
2018,Derek Kilmer,WA-6,0.35,False
2018,Douglas Dightman,WA-6,0.35,True
2018,Pramila Jayapal,WA-7,0.35,False
2018,Craig Keller,WA-7,0.35,True
2018,Dino Rossi,WA-8,0.35,True
2018,Kim Schrier,WA-8,0.35,False
2018,Adam Smith,WA-9,0.35,False
2018,Sarah Smith,WA-9,0.35,False
2018,Denny Heck,WA-10,0.35,False
2018,Joseph Brumbles,WA-10,0.35,True
2018,Bryan Steil,WI-1,0.4,True
2018,Randy Bryce,WI-1,0.4,False
2018,Mark Pocan,WI-2,0.4,False
2018,Ron Kind,WI-3,0.4,False
2018,Steve Toft,WI-3,0.4,True
2018,Gwen Moore,WI-4,0.4,False
2018,Tim Rogers,WI-4,0.4,True
2018,F. James Sensenbrenner,WI-5,0.4,True
2018,Tom Palzewicz,WI-5,0.4,False
2018,Glenn Grothman,WI-6,0.4,True
2018,Dan Kohl,WI-6,0.4,False
2018,Sean P. Duffy,WI-7,0.4,True
2018,Margaret Engebretson,WI-7,0.4,False
2018,Mike Gallagher,WI-8,0.4,True
2018,Beau Liegeois,WI-8,0.4,False
2018,David McKinley,WV-1,0.62,True
2018,Kendra Fershee,WV-1,0.62,False
2018,Alex Mooney,WV-2,0.62,True
2018,Talley Sergent,WV-2,0.62,False
2018,Carol Miller,WV-3,0.62,True
2018,Richard Ojeda,WV-3,0.62,False
2018,Liz Cheney,WY-1,0.61,True
2018,Greg Hunter,WY-1,0.61,False
2018,Don Young,AK-1,0.48,True
2018,Alyse S. Galvin,AK-1,0.48,False
2018,Bradley Byrne,AL-1,0.62,True
2018,Robert Kennedy Jr.,AL-1,0.62,False
2018,Martha Roby,AL-2,0.62,True
2018,Tabitha Isner,AL-2,0.62,False
2018,Mike Rogers,AL-3,0.62,True
2018,Mallory Hagan,AL-3,0.62,False
2018,Robert B. Aderholt,AL-4,0.62,True
2018,Lee Auman,AL-4,0.62,False
2018,Mo Brooks,AL-5,0.62,True
2018,Peter Joffrion,AL-5,0.62,False
2018,Gary Palmer,AL-6,0.62,True
2018,Danner Kline,AL-6,0.62,False
2018,Terri A. Sewell,AL-7,0.62,False
2018,Rick Crawford,AR-1,0.54,True
2018,Chintan Desai,AR-1,0.54,False
2018,French Hill,AR-2,0.54,True
2018,Clarke Tucker,AR-2,0.54,False
2018,Steve Womack,AR-3,0.54,True
2018,Josh Mahony,AR-3,0.54,False
2018,Bruce Westerman,AR-4,0.54,True
2018,Hayden Shamel,AR-4,0.54,False
2018,Tom O'Halleran,AZ-1,0.47,False
2018,Wendy Rogers,AZ-1,0.47,True
2018,Ann Kirkpatrick,AZ-2,0.47,False
2018,Lea Marquez Peterson,AZ-2,0.47,True
2018,Raul Grijalva,AZ-3,0.47,False
2018,Nick Pierson,AZ-3,0.47,True
2018,Paul A. Gosar,AZ-4,0.47,True
2018,David Brill,AZ-4,0.47,False
2018,Andy Biggs,AZ-5,0.47,True
2018,Joan Greene,AZ-5,0.47,False
2018,David Schweikert,AZ-6,0.47,True
2018,Anita Malik,AZ-6,0.47,False
2018,Ruben Gallego,AZ-7,0.47,False
2018,Debbie Lesko,AZ-8,0.47,True
2018,Hiral Tipirneni,AZ-8,0.47,False
2018,Greg Stanton,AZ-9,0.47,False
2018,Steve Ferrara,AZ-9,0.47,True
2018,Doug LaMalfa,CA-1,0.35,True
2018,Audrey Denney,CA-1,0.35,False
2018,Jared Huffman,CA-2,0.35,False
2018,Dale K. Mensing,CA-2,0.35,True
2018,John Garamendi,CA-3,0.35,False
2018,Charlie Schaupp,CA-3,0.35,True
2018,Tom McClintock,CA-4,0.35,True
2018,Jessica Morse,CA-4,0.35,False
2018,Mike Thompson,CA-5,0.35,False
2018,Doris O. Matsui,CA-6,0.35,False
2018,Jrmar Jefferson,CA-6,0.35,False
2018,Ami Bera,CA-7,0.35,False
2018,Andrew Grant,CA-7,0.35,True
2018,Paul Cook,CA-8,0.35,True
2018,Tim Donnelly,CA-8,0.35,True
2018,Jerry McNerney,CA-9,0.35,False
2018,Marla Livengood,CA-9,0.35,True
2018,Josh Harder,CA-10,0.35,False
2018,Jeff Denham,CA-10,0.35,True
2018,Mark DeSaulnier,CA-11,0.35,False
2018,John Fitzgerald,CA-11,0.35,True
2018,Nancy Pelosi,CA-12,0.35,False
2018,Lisa Remmer,CA-12,0.35,True
2018,Barbara Lee,CA-13,0.35,False
2018,Jackie Speier,CA-14,0.35,False
2018,Cristina Osmeña,CA-14,0.35,True
2018,Eric Swalwell,CA-15,0.35,False
2018,Rudy L. Peters Jr.,CA-15,0.35,True
2018,Jim Costa,CA-16,0.35,False
2018,Elizabeth Heng,CA-16,0.35,True
2018,Ro Khanna,CA-17,0.35,False
2018,Ron Cohen,CA-17,0.35,True
2018,Anna G. Eshoo,CA-18,0.35,False
2018,Christine Russell,CA-18,0.35,True
2018,Zoe Lofgren,CA-19,0.35,False
2018,Justin James Aguilera,CA-19,0.35,True
2018,Jimmy Panetta,CA-20,0.35,False
2018,David Valadao,CA-21,0.35,True
2018,TJ Cox,CA-21,0.35,False
2018,Devin Nunes,CA-22,0.35,True
2018,Andrew Janz,CA-22,0.35,False
2018,Kevin McCarthy,CA-23,0.35,True
2018,Tatiana Matta,CA-23,0.35,False
2018,Salud Carbajal,CA-24,0.35,False
2018,Justin Fareed,CA-24,0.35,True
2018,Katie Hill,CA-25,0.35,False
2018,Steve Knight,CA-25,0.35,True
2018,Julia Brownley,CA-26,0.35,False
2018,Antonio Sabato Jr.,CA-26,0.35,True
2018,Judy Chu,CA-27,0.35,False
2018,Bryan Witt,CA-27,0.35,False
2018,Adam Schiff,CA-28,0.35,False
2018,Johnny J. Nalbandian,CA-28,0.35,True
2018,Tony Cárdenas,CA-29,0.35,False
2018,Benito Benny Bernal,CA-29,0.35,True
2018,Brad Sherman,CA-30,0.35,False
2018,Mark S. Reed,CA-30,0.35,True
2018,Pete Aguilar,CA-31,0.35,False
2018,Sean Flynn,CA-31,0.35,True
2018,Grace Napolitano,CA-32,0.35,False
2018,Joshua M. Scott,CA-32,0.35,True
2018,Ted Lieu,CA-33,0.35,False
2018,Kenneth Weston Wright,CA-33,0.35,True
2018,Jimmy Gomez,CA-34,0.35,False
2018,Norma Torres,CA-35,0.35,False
2018,Christian Leonel Valiente,CA-35,0.35,True
2018,Raul Ruiz,CA-36,0.35,False
2018,Kimberlin Brown Pelzer,CA-36,0.35,True
2018,Karen Bass,CA-37,0.35,False
2018,Ron J. Bassilian,CA-37,0.35,True
2018,Linda Sánchez,CA-38,0.35,False
2018,Ryan Downing,CA-38,0.35,True
2018,Young Kim,CA-39,0.35,True
2018,Gil Cisneros,CA-39,0.35,False
2018,Lucille Roybal-Allard,CA-40,0.35,False
2018,Mark Takano,CA-41,0.35,False
2018,Aja Smith,CA-41,0.35,True
2018,Ken Calvert,CA-42,0.35,True
2018,Julia C. Peacock,CA-42,0.35,False
2018,Maxine Waters,CA-43,0.35,False
2018,Omar Navarro,CA-43,0.35,True
2018,Nanette Diaz Barragán,CA-44,0.35,False
2018,Aja L. Brown,CA-44,0.35,False
2018,Katie Porter,CA-45,0.35,False
2018,Mimi Walters,CA-45,0.35,True
2018,J. Luis Correa,CA-46,0.35,False
2018,Russell Rene Lambert,CA-46,0.35,True
2018,Alan Lowenthal,CA-47,0.35,False
2018,John Briscoe,CA-47,0.35,True
2018,Harley Rouda,CA-48,0.35,False
2018,Dana Rohrabacher,CA-48,0.35,True
2018,Mike Levin,CA-49,0.35,False
2018,Diane L. Harkey,CA-49,0.35,True
2018,Duncan D. Hunter,CA-50,0.35,True
2018,Ammar Campa-Najjar,CA-50,0.35,False
2018,Juan Vargas,CA-51,0.35,False
2018,Juan M. Hidalgo Jr.,CA-51,0.35,True
2018,Scott Peters,CA-52,0.35,False
2018,Omar Qudrat,CA-52,0.35,True
2018,Susan Davis,CA-53,0.35,False
2018,Morgan Murtaugh,CA-53,0.35,True
2018,Diana DeGette,CO-1,0.42,False
2018,Charles Casper Stockham,CO-1,0.42,True
2018,Joe Neguse,CO-2,0.42,False
2018,Peter Yu,CO-2,0.42,True
2018,Scott Tipton,CO-3,0.42,True
2018,Diane Mitsch Bush,CO-3,0.42,False
2018,Ken Buck,CO-4,0.42,True
2018,Karen McCormick,CO-4,0.42,False
2018,Doug Lamborn,CO-5,0.42,True
2018,Stephany Rose Spaulding,CO-5,0.42,False
2018,Jason Crow,CO-6,0.42,False
2018,Mike Coffman,CO-6,0.42,True
2018,Ed Perlmutter,CO-7,0.42,False
2018,Mark Barrington,CO-7,0.42,True
2018,John B. Larson,CT-1,0.39,False
2018,Jennifer Nye,CT-1,0.39,True
2018,Joe Courtney,CT-2,0.39,False
2018,Dan Postemski,CT-2,0.39,True
2018,Rosa L. DeLauro,CT-3,0.39,False
2018,Angel Cadena,CT-3,0.39,True
2018,Jim Himes,CT-4,0.39,False
2018,Harry Arora,CT-4,0.39,True
2018,Jahana Hayes,CT-5,0.39,False
2018,Manny Santos,CT-5,0.39,True
2018,Lisa Blunt Rochester,DE-1,0.39,False
2018,Scott Walker,DE-1,0.39,True
