raceYear,State,AreaNumber,transition
1990,Maine,2,0.0
1990,Maryland,1,3.0
1990,Maryland,2,0.0
1990,Maryland,3,4.0
1990,Maryland,4,4.0
1990,Maryland,5,4.0
1990,Maryland,6,4.0
1990,Maryland,7,4.0
1990,Maryland,8,0.0
1990,Massachusetts,1,0.0
1990,Massachusetts,2,4.0
1990,Massachusetts,3,4.0
1990,Massachusetts,4,4.0
1990,Massachusetts,5,4.0
1990,Massachusetts,6,4.0
1990,Massachusetts,7,4.0
1990,Massachusetts,8,4.0
1990,Massachusetts,9,4.0
1990,Massachusetts,10,4.0
1990,Massachusetts,11,4.0
1990,Michigan,1,4.0
1990,Michigan,2,0.0
1990,Michigan,3,4.0
1990,Michigan,4,0.0
1990,Michigan,5,0.0
1990,Michigan,6,4.0
1990,Michigan,7,4.0
1990,Michigan,8,4.0
1990,Michigan,9,0.0
1990,Michigan,10,0.0
1990,Michigan,11,0.0
1990,Michigan,12,4.0
1990,Michigan,13,4.0
1990,Michigan,14,4.0
1990,Michigan,15,4.0
1990,Michigan,16,4.0
1990,Michigan,17,4.0
1990,Michigan,18,0.0
1990,Minnesota,1,4.0
1990,Minnesota,2,0.0
1990,Minnesota,3,0.0
1990,Minnesota,4,4.0
1990,Minnesota,5,4.0
1990,Minnesota,6,4.0
1990,Minnesota,7,1.0
1990,Minnesota,8,4.0
1990,Mississippi,1,4.0
1990,Mississippi,2,4.0
1990,Mississippi,3,4.0
1990,Mississippi,4,4.0
1990,Mississippi,5,1.0
1990,Missouri,1,4.0
1990,Missouri,2,1.0
1990,Missouri,3,4.0
1990,Missouri,4,4.0
1990,Missouri,5,4.0
1990,Missouri,6,0.0
1990,Missouri,7,0.0
1990,Missouri,8,0.0
1990,Missouri,9,4.0
1990,Montana,1,4.0
1990,Montana,2,0.0
1990,Nebraska,1,0.0
1990,Nebraska,2,4.0
1990,Nebraska,3,0.0
1990,Nevada,1,4.0
1990,Nevada,2,0.0
1990,New Hampshire,1,0.0
1990,New Hampshire,2,1.0
1990,New Jersey,1,4.0
1990,New Jersey,2,4.0
1990,New Jersey,3,4.0
1990,New Jersey,4,0.0
1990,New Jersey,5,0.0
1990,New Jersey,6,4.0
1990,New Jersey,7,0.0
1990,New Jersey,8,4.0
1990,New Jersey,9,4.0
1990,New Jersey,10,4.0
1990,New Jersey,11,0.0
1990,New Jersey,12,0.0
1990,New Jersey,13,0.0
1990,New Jersey,14,4.0
1990,New Mexico,1,0.0
1990,New Mexico,2,0.0
1990,New Mexico,3,4.0
1990,New York,1,4.0
1990,New York,2,4.0
1990,New York,3,4.0
1990,New York,4,0.0
1990,New York,5,0.0
1990,New York,6,4.0
1990,New York,7,4.0
1990,New York,8,4.0
1990,New York,9,4.0
1990,New York,10,4.0
1990,New York,11,4.0
1990,New York,12,4.0
1990,New York,13,4.0
1990,New York,14,0.0
1990,New York,15,0.0
1990,New York,16,4.0
1990,New York,17,4.0
1990,New York,18,4.0
1990,New York,19,4.0
1990,New York,20,4.0
1990,New York,21,0.0
1990,New York,22,0.0
1990,New York,23,4.0
1990,New York,24,0.0
1990,New York,25,0.0
1990,New York,26,0.0
1990,New York,27,0.0
1990,New York,28,4.0
1990,New York,29,0.0
1990,New York,30,4.0
1990,New York,31,0.0
1990,New York,32,4.0
1990,New York,33,4.0
1990,New York,34,0.0
1990,North Carolina,1,4.0
1990,North Carolina,2,4.0
1990,North Carolina,3,4.0
1990,North Carolina,4,4.0
1990,North Carolina,5,4.0
1990,North Carolina,6,0.0
1990,North Carolina,7,4.0
1990,North Carolina,8,4.0
1990,North Carolina,9,0.0
1990,North Carolina,10,0.0
1990,North Carolina,11,3.0
1990,North Dakota,1,4.0
1990,Ohio,1,4.0
1990,Ohio,2,0.0
1990,Ohio,3,4.0
1990,Ohio,4,0.0
1990,Ohio,5,0.0
1990,Ohio,6,0.0
1990,Ohio,7,0.0
1990,Ohio,8,0.0
1990,Ohio,9,4.0
1990,Ohio,10,0.0
1990,Ohio,11,4.0
1990,Ohio,12,0.0
1990,Ohio,13,4.0
1990,Ohio,14,4.0
1990,Ohio,15,0.0
1990,Ohio,16,0.0
1990,Ohio,17,4.0
1990,Ohio,18,4.0
1990,Ohio,19,4.0
1990,Ohio,20,4.0
1990,Ohio,21,4.0
1990,Oklahoma,1,0.0
1990,Oklahoma,2,4.0
1990,Oklahoma,3,4.0
1990,Oklahoma,4,4.0
1990,Oklahoma,5,0.0
1990,Oklahoma,6,4.0
1990,Oregon,1,4.0
1990,Oregon,2,0.0
1990,Oregon,3,4.0
1990,Oregon,4,4.0
1990,Oregon,5,1.0
1990,Pennsylvania,1,4.0
1990,Pennsylvania,2,4.0
1990,Pennsylvania,3,4.0
1990,Pennsylvania,4,4.0
1990,Pennsylvania,5,0.0
1990,Pennsylvania,6,4.0
1990,Pennsylvania,7,0.0
1990,Pennsylvania,8,4.0
1990,Pennsylvania,9,0.0
1990,Pennsylvania,10,0.0
1990,Pennsylvania,11,4.0
1990,Pennsylvania,12,4.0
1990,Pennsylvania,13,0.0
1990,Pennsylvania,14,4.0
1990,Pennsylvania,15,0.0
1990,Pennsylvania,16,0.0
1990,Pennsylvania,17,0.0
1990,Pennsylvania,18,3.0
1990,Pennsylvania,19,0.0
1990,Pennsylvania,20,4.0
1990,Pennsylvania,21,0.0
1990,Pennsylvania,22,4.0
1990,Pennsylvania,23,0.0
1990,Rhode Island,1,0.0
1990,Rhode Island,2,1.0
1990,South Carolina,1,0.0
1990,South Carolina,2,0.0
1990,South Carolina,3,4.0
1990,South Carolina,4,4.0
1990,South Carolina,5,4.0
1990,South Carolina,6,4.0
1990,South Dakota,1,4.0
1990,Tennessee,1,0.0
1990,Tennessee,2,0.0
1990,Tennessee,3,4.0
1990,Tennessee,4,4.0
1990,Tennessee,5,4.0
1990,Tennessee,6,4.0
1990,Tennessee,7,0.0
1990,Tennessee,8,4.0
1990,Tennessee,9,4.0
1990,Texas,1,4.0
1990,Texas,2,4.0
1990,Texas,3,0.0
1990,Texas,4,4.0
1990,Texas,5,4.0
1990,Texas,6,0.0
1990,Texas,7,0.0
1990,Texas,8,0.0
1990,Texas,9,4.0
1990,Texas,10,4.0
1990,Texas,11,4.0
1990,Texas,12,4.0
1990,Texas,13,4.0
1990,Texas,14,4.0
1990,Texas,15,4.0
1990,Texas,16,4.0
1990,Texas,17,4.0
1990,Texas,18,4.0
1990,Texas,19,0.0
1990,Texas,20,4.0
1990,Texas,21,0.0
1990,Texas,22,0.0
1990,Texas,23,4.0
1990,Texas,24,4.0
1990,Texas,25,4.0
1990,Texas,26,0.0
1990,Texas,27,4.0
1990,Utah,1,0.0
1990,Utah,2,4.0
1990,Utah,3,1.0
1990,Vermont,1,2.0
1990,Virginia,1,0.0
1990,Virginia,2,4.0
1990,Virginia,3,0.0
1990,Virginia,4,4.0
1990,Virginia,5,4.0
1990,Virginia,6,4.0
1990,Virginia,7,0.0
1990,Virginia,8,1.0
1990,Virginia,9,4.0
1990,Virginia,10,0.0
1990,Washington,1,0.0
1990,Washington,2,4.0
1990,Washington,3,4.0
1990,Washington,4,0.0
1990,Washington,5,4.0
1990,Washington,6,4.0
1990,Washington,7,4.0
1990,Washington,8,0.0
1990,West Virginia,1,4.0
1990,West Virginia,2,4.0
1990,West Virginia,3,4.0
1990,West Virginia,4,4.0
1990,Wisconsin,1,4.0
1990,Wisconsin,2,3.0
1990,Wisconsin,3,0.0
1990,Wisconsin,4,4.0
1990,Wisconsin,5,4.0
1990,Wisconsin,6,0.0
1990,Wisconsin,7,4.0
1990,Wisconsin,8,0.0
1990,Wisconsin,9,0.0
1990,Wyoming,1,0.0
1992,Alabama,1,0.0
1992,Alabama,2,0.0
1992,Alabama,3,4.0
1992,Alabama,4,4.0
1992,Alabama,5,4.0
1992,Alabama,6,3.0
1992,Alabama,7,4.0
1992,Alaska,1,0.0
1992,Arizona,1,1.0
1992,Arizona,2,4.0
1992,Arizona,3,0.0
1992,Arizona,4,0.0
1992,Arizona,5,0.0
1992,Arkansas,1,4.0
1992,Arkansas,2,4.0
1992,Arkansas,3,0.0
1992,Arkansas,4,3.0
1992,California,1,1.0
1992,California,2,0.0
1992,California,3,4.0
1992,California,4,3.0
1992,California,5,4.0
1992,California,6,4.0
1992,California,7,4.0
1992,California,8,4.0
1992,California,9,4.0
1992,California,10,3.0
1992,California,11,3.0
1992,California,12,1.0
1992,California,13,4.0
1992,California,14,1.0
1992,California,15,4.0
1992,California,16,4.0
1992,California,17,4.0
1992,California,18,4.0
1992,California,19,1.0
1992,California,20,1.0
1992,California,21,0.0
1992,California,22,0.0
1992,California,23,3.0
1992,California,24,4.0
1992,California,25,3.0
1992,California,26,4.0
1992,California,27,3.0
1992,California,28,3.0
1992,California,29,4.0
1992,California,30,4.0
1992,California,31,4.0
1992,California,32,4.0
1992,California,33,1.0
1992,California,34,4.0
1992,California,35,1.0
1992,California,36,4.0
1992,California,37,1.0
1992,California,38,0.0
1992,California,39,0.0
1992,California,40,0.0
1992,California,41,0.0
1992,California,42,1.0
1992,California,43,0.0
1992,California,44,0.0
1992,California,45,0.0
1992,Colorado,1,4.0
1992,Colorado,2,4.0
1992,Colorado,3,3.0
1992,Colorado,4,0.0
1992,Colorado,5,0.0
1992,Colorado,6,0.0
1992,Connecticut,1,4.0
1992,Connecticut,2,4.0
1992,Connecticut,3,4.0
1992,Connecticut,4,0.0
1992,Connecticut,5,0.0
1992,Connecticut,6,0.0
1992,Delaware,1,3.0
1992,Florida,1,4.0
1992,Florida,2,4.0
1992,Florida,3,4.0
1992,Florida,4,0.0
1992,Florida,5,1.0
1992,Florida,6,0.0
1992,Florida,7,3.0
1992,Florida,8,0.0
1992,Florida,9,0.0
1992,Florida,10,0.0
1992,Florida,11,4.0
1992,Florida,12,0.0
1992,Florida,13,0.0
1992,Florida,14,3.0
1992,Florida,15,1.0
1992,Florida,16,3.0
1992,Florida,17,4.0
1992,Florida,18,0.0
1992,Florida,19,4.0
1992,Georgia,1,3.0
1992,Georgia,2,4.0
1992,Georgia,3,3.0
1992,Georgia,4,3.0
1992,Georgia,5,4.0
1992,Georgia,6,0.0
1992,Georgia,7,4.0
1992,Georgia,8,4.0
1992,Georgia,9,4.0
1992,Georgia,10,4.0
1992,Hawaii,1,4.0
1992,Hawaii,2,4.0
1992,Idaho,1,4.0
1992,Idaho,2,3.0
1992,Illinois,1,4.0
1992,Illinois,2,4.0
1992,Illinois,3,4.0
1992,Illinois,4,4.0
1992,Illinois,5,4.0
1992,Illinois,6,0.0
1992,Illinois,7,4.0
1992,Illinois,8,3.0
1992,Illinois,9,4.0
1992,Illinois,10,0.0
1992,Illinois,11,4.0
1992,Illinois,12,1.0
1992,Illinois,13,0.0
1992,Illinois,14,0.0
1992,Illinois,15,0.0
1992,Illinois,16,3.0
1992,Illinois,17,4.0
1992,Illinois,18,0.0
1992,Illinois,19,4.0
1992,Illinois,20,4.0
1992,Indiana,1,4.0
1992,Indiana,2,4.0
1992,Indiana,3,4.0
1992,Indiana,4,4.0
1992,Indiana,5,3.0
1992,Indiana,6,0.0
1992,Indiana,7,0.0
1992,Indiana,8,4.0
1992,Indiana,9,4.0
1992,Indiana,10,4.0
1992,Iowa,1,0.0
1992,Iowa,2,0.0
1992,Iowa,3,3.0
1992,Iowa,4,4.0
1992,Iowa,5,0.0
1992,Kansas,1,0.0
1992,Kansas,2,4.0
1992,Kansas,3,0.0
1992,Kansas,4,4.0
1992,Kentucky,1,4.0
1992,Kentucky,2,4.0
1992,Kentucky,3,4.0
1992,Kentucky,4,0.0
1992,Kentucky,5,0.0
1992,Kentucky,6,1.0
1992,Louisiana,1,0.0
1992,Louisiana,2,4.0
1992,Louisiana,3,4.0
1992,Louisiana,4,1.0
1992,Louisiana,5,3.0
1992,Louisiana,6,0.0
1992,Louisiana,7,4.0
1992,Maine,1,4.0
1992,Maine,2,0.0
1992,Maryland,1,0.0
1992,Maryland,2,0.0
1992,Maryland,3,4.0
1992,Maryland,4,4.0
1992,Maryland,5,4.0
1992,Maryland,6,3.0
1992,Maryland,7,4.0
1992,Maryland,8,0.0
1992,Massachusetts,1,1.0
1992,Massachusetts,2,4.0
1992,Massachusetts,3,3.0
1992,Massachusetts,4,4.0
1992,Massachusetts,5,4.0
1992,Massachusetts,6,3.0
1992,Massachusetts,7,4.0
1992,Massachusetts,8,4.0
1992,Massachusetts,9,4.0
1992,Massachusetts,10,4.0
1992,Michigan,1,4.0
1992,Michigan,2,0.0
1992,Michigan,3,3.0
1992,Michigan,4,0.0
1992,Michigan,5,1.0
1992,Michigan,6,3.0
1992,Michigan,7,3.0
1992,Michigan,8,4.0
1992,Michigan,9,1.0
1992,Michigan,10,1.0
1992,Michigan,11,0.0
1992,Michigan,12,4.0
1992,Michigan,13,4.0
1992,Michigan,14,4.0
1992,Michigan,15,4.0
1992,Michigan,16,4.0
1992,Minnesota,1,4.0
1992,Minnesota,2,1.0
1992,Minnesota,3,0.0
1992,Minnesota,4,4.0
1992,Minnesota,5,4.0
1992,Minnesota,6,3.0
1992,Minnesota,7,4.0
1992,Minnesota,8,4.0
1992,Mississippi,1,4.0
1992,Mississippi,2,4.0
1992,Mississippi,3,4.0
1992,Mississippi,4,4.0
1992,Mississippi,5,4.0
1992,Missouri,1,4.0
1992,Missouri,2,3.0
1992,Missouri,3,4.0
1992,Missouri,4,4.0
1992,Missouri,5,4.0
1992,Missouri,6,1.0
1992,Missouri,7,0.0
1992,Missouri,8,0.0
1992,Missouri,9,4.0
1992,Montana,1,4.0
1992,Nebraska,1,0.0
1992,Nebraska,2,4.0
1992,Nebraska,3,0.0
1992,Nevada,1,4.0
1992,Nevada,2,0.0
1992,New Hampshire,1,0.0
1992,New Hampshire,2,4.0
1992,New Jersey,1,4.0
1992,New Jersey,2,4.0
1992,New Jersey,3,3.0
1992,New Jersey,4,0.0
1992,New Jersey,5,0.0
1992,New Jersey,6,4.0
1992,New Jersey,7,0.0
1992,New Jersey,8,4.0
1992,New Jersey,9,4.0
1992,New Jersey,10,4.0
1992,New Jersey,11,0.0
1992,New Jersey,12,0.0
1992,New Jersey,13,1.0
1992,New Mexico,1,0.0
1992,New Mexico,2,0.0
1992,New Mexico,3,4.0
1992,New York,1,4.0
1992,New York,2,3.0
1992,New York,3,3.0
1992,New York,4,0.0
1992,New York,5,1.0
1992,New York,6,4.0
1992,New York,7,4.0
1992,New York,8,4.0
1992,New York,9,4.0
1992,New York,10,4.0
1992,New York,11,4.0
1992,New York,12,4.0
1992,New York,13,3.0
1992,New York,14,1.0
1992,New York,15,1.0
1992,New York,16,4.0
1992,New York,17,4.0
1992,New York,18,4.0
1992,New York,19,3.0
1992,New York,20,3.0
1992,New York,21,1.0
1992,New York,22,0.0
1992,New York,23,3.0
1992,New York,24,0.0
1992,New York,25,0.0
1992,New York,26,1.0
1992,New York,27,0.0
1992,New York,28,4.0
1992,New York,29,1.0
1992,New York,30,3.0
1992,New York,31,0.0
1992,North Carolina,1,4.0
1992,North Carolina,2,4.0
1992,North Carolina,3,4.0
1992,North Carolina,4,4.0
1992,North Carolina,5,4.0
1992,North Carolina,6,0.0
1992,North Carolina,7,4.0
1992,North Carolina,8,4.0
1992,North Carolina,9,0.0
1992,North Carolina,10,0.0
1992,North Carolina,11,0.0
1992,North Dakota,1,4.0
1992,Ohio,1,4.0
1992,Ohio,2,0.0
1992,Ohio,3,4.0
1992,Ohio,4,0.0
1992,Ohio,5,0.0
1992,Ohio,6,1.0
1992,Ohio,7,0.0
1992,Ohio,8,0.0
1992,Ohio,9,4.0
1992,Ohio,10,0.0
1992,Ohio,11,4.0
1992,Ohio,12,0.0
1992,Ohio,13,4.0
1992,Ohio,14,4.0
1992,Ohio,15,0.0
1992,Ohio,16,0.0
1992,Ohio,17,4.0
1992,Ohio,18,4.0
1992,Ohio,19,4.0
1992,Oklahoma,1,0.0
1992,Oklahoma,2,4.0
1992,Oklahoma,3,4.0
1992,Oklahoma,4,4.0
1992,Oklahoma,5,0.0
1992,Oklahoma,6,4.0
1992,Oregon,1,4.0
1992,Oregon,2,0.0
1992,Oregon,3,4.0
1992,Oregon,4,4.0
1992,Oregon,5,4.0
1992,Pennsylvania,1,4.0
1992,Pennsylvania,2,4.0
1992,Pennsylvania,3,4.0
1992,Pennsylvania,4,4.0
1992,Pennsylvania,5,0.0
1992,Pennsylvania,6,4.0
1992,Pennsylvania,7,0.0
1992,Pennsylvania,8,3.0
1992,Pennsylvania,9,0.0
1992,Pennsylvania,10,0.0
1992,Pennsylvania,11,4.0
1992,Pennsylvania,12,4.0
1992,Pennsylvania,13,1.0
1992,Pennsylvania,14,4.0
1992,Pennsylvania,15,1.0
1992,Pennsylvania,16,0.0
1992,Pennsylvania,17,0.0
1992,Pennsylvania,18,0.0
1992,Pennsylvania,19,0.0
1992,Pennsylvania,20,4.0
1992,Pennsylvania,21,0.0
1992,Rhode Island,1,0.0
1992,Rhode Island,2,4.0
1992,South Carolina,1,0.0
1992,South Carolina,2,0.0
1992,South Carolina,3,4.0
1992,South Carolina,4,3.0
1992,South Carolina,5,4.0
1992,South Carolina,6,4.0
1992,South Dakota,1,4.0
1992,Tennessee,1,0.0
1992,Tennessee,2,0.0
1992,Tennessee,3,4.0
1992,Tennessee,4,4.0
1992,Tennessee,5,4.0
1992,Tennessee,6,4.0
1992,Tennessee,7,0.0
1992,Tennessee,8,4.0
1992,Tennessee,9,4.0
1992,Texas,1,4.0
1992,Texas,2,4.0
1992,Texas,3,0.0
1992,Texas,4,4.0
1992,Texas,5,4.0
1992,Texas,6,0.0
1992,Texas,7,0.0
1992,Texas,8,0.0
1992,Texas,9,4.0
1992,Texas,10,4.0
1992,Texas,11,4.0
1992,Texas,12,4.0
1992,Texas,13,4.0
1992,Texas,14,4.0
1992,Texas,15,4.0
1992,Texas,16,4.0
1992,Texas,17,4.0
1992,Texas,18,4.0
1992,Texas,19,0.0
1992,Texas,20,4.0
1992,Texas,21,0.0
1992,Texas,22,0.0
1992,Texas,23,3.0
1992,Texas,24,4.0
1992,Texas,25,4.0
1992,Texas,26,0.0
1992,Texas,27,4.0
1992,Utah,1,0.0
1992,Utah,2,4.0
1992,Utah,3,4.0
1992,Vermont,1,8.0
1992,Virginia,1,0.0
1992,Virginia,2,4.0
1992,Virginia,3,1.0
1992,Virginia,4,4.0
1992,Virginia,5,4.0
1992,Virginia,6,3.0
1992,Virginia,7,0.0
1992,Virginia,8,4.0
1992,Virginia,9,4.0
1992,Virginia,10,0.0
1992,Washington,1,1.0
1992,Washington,2,4.0
1992,Washington,3,4.0
1992,Washington,4,1.0
1992,Washington,5,4.0
1992,Washington,6,4.0
1992,Washington,7,4.0
1992,Washington,8,0.0
1992,West Virginia,1,4.0
1992,West Virginia,2,4.0
1992,West Virginia,3,4.0
1992,Wisconsin,1,4.0
1992,Wisconsin,2,0.0
1992,Wisconsin,3,0.0
1992,Wisconsin,4,4.0
1992,Wisconsin,5,4.0
1992,Wisconsin,6,0.0
1992,Wisconsin,7,4.0
1992,Wisconsin,8,0.0
1992,Wisconsin,9,0.0
1992,Wyoming,1,0.0
1994,Alabama,1,0.0
1994,Alabama,2,0.0
1994,Alabama,3,4.0
1994,Alabama,4,4.0
1994,Alabama,5,4.0
1994,Alabama,6,0.0
1994,Alabama,7,4.0
1994,Alaska,1,0.0
1994,Arizona,1,3.0
1994,Arizona,2,4.0
1994,Arizona,3,0.0
1994,Arizona,4,0.0
1994,Arizona,5,0.0
1994,Arizona,6,3.0
1994,Arkansas,1,4.0
1994,Arkansas,2,4.0
1994,Arkansas,3,0.0
1994,Arkansas,4,0.0
1994,California,1,3.0
1994,California,2,0.0
1994,California,3,4.0
1994,California,4,0.0
1994,California,5,4.0
1994,California,6,4.0
1994,California,7,4.0
1994,California,8,4.0
1994,California,9,4.0
1994,California,10,0.0
1994,California,11,0.0
1994,California,12,4.0
1994,California,13,4.0
1994,California,14,4.0
1994,California,15,4.0
1994,California,16,4.0
1994,California,17,4.0
1994,California,18,4.0
1994,California,19,3.0
1994,California,20,4.0
1994,California,21,0.0
1994,California,22,0.0
